,business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,due_in_date,baseline_create_date,cust_payment_terms,converted_usd,Aging Bucket
5683,U001,200712187,SPAR corp,19-05-2020 03:04,2020,1930857980,04-05-2020 00:00,19-05-2020 00:00,04-05-2020 00:00,NAA8,120987.86,0-15
5684,U001,200769623,WAL-MAR trust,23-03-2020 07:53,2020,1930582546,29-02-2020 00:00,15-03-2020 00:00,29-02-2020 00:00,NAH4,1259.34,0-15
5685,U001,200769623,WAL-MAR corp,03-05-2020 10:20,2020,1930776581,11-04-2020 00:00,26-04-2020 00:00,11-04-2020 00:00,NAH4,1995.84,0-15
5686,U001,200936373,SUPE llc,17-03-2020 18:20,2020,1930587308,02-03-2020 00:00,17-03-2020 00:00,02-03-2020 00:00,NAA8,91710.66,0-15
5687,U001,200776463,KROGE ,02-04-2020 09:25,2020,1930688163,23-03-2020 00:00,07-04-2020 00:00,23-03-2020 00:00,NAA8,12491.62,
5688,U001,200748108,KROGER systems,15-03-2020 01:30,2020,1930583141,29-02-2020 00:00,15-03-2020 00:00,29-02-2020 00:00,NAA8,48037.61,0-15
5689,U001,200726979,BJ'S  systems,12-04-2020 08:17,2020,1930711417,28-03-2020 00:00,12-04-2020 00:00,28-03-2020 00:00,NAA8,361.02,0-15
5690,U001,200290370,BARGAIN  corporation,18-04-2020 13:15,2020,1930705003,01-04-2020 00:00,16-04-2020 00:00,01-04-2020 00:00,NAA8,11359.54,0-15
5691,U001,200718130,SYSCO F trust,17-03-2020 10:30,2020,1930610859,05-03-2020 00:00,20-03-2020 00:00,05-03-2020 00:00,NAA8,729.52,
5692,U001,200739534,OK corp,01-05-2020 08:08,2020,1930793373,16-04-2020 00:00,01-05-2020 00:00,16-04-2020 00:00,NAA8,73328.86,0-15
5693,U001,200769623,WAL-MAR co,04-05-2020 22:49,2020,1930778909,12-04-2020 00:00,27-04-2020 00:00,12-04-2020 00:00,NAH4,6189.6,0-15
5694,U013,CC6000,HEINZ corp,24-05-2020 22:31,2020,1991840748,12-03-2020 00:00,26-04-2020 00:00,12-03-2020 00:00,NAVF,7515.8,16-30
5695,CA02,140106372,G T  associates,17-05-2020 23:39,2020,2960631261,28-04-2020 00:00,10-05-2020 00:00,30-04-2020 00:00,CA10,2306.9106,0-15
5696,U001,200803720,DEC associates,22-04-2020 06:37,2020,1930818962,23-04-2020 00:00,26-04-2020 00:00,16-04-2020 00:00,NAM2,6335.89,
5697,U001,200418007,AM ,16-05-2020 04:54,2020,1930854006,05-05-2020 00:00,20-05-2020 00:00,05-05-2020 00:00,NAA8,4571.58,
5698,U001,200769623,WAL-MAR trust,29-05-2020 07:36,2020,1930873678,06-05-2020 00:00,21-05-2020 00:00,06-05-2020 00:00,NAH4,2169.37,0-15
5699,U001,200769623,WAL-MAR systems,31-03-2020 07:31,2020,1930620937,08-03-2020 00:00,23-03-2020 00:00,08-03-2020 00:00,NAH4,11615.01,0-15
5700,U001,200936373,SUPE llc,13-03-2020 02:05,2020,1930570140,27-02-2020 00:00,13-03-2020 00:00,27-02-2020 00:00,NAA8,25376.88,0-15
5701,U001,200777735,NASH  ,09-03-2020 08:34,2020,1930595864,03-03-2020 00:00,18-03-2020 00:00,03-03-2020 00:00,NAA8,10217.66,
5702,U001,200769623,WAL-MAR llc,24-03-2020 08:35,2020,1930586931,02-03-2020 00:00,17-03-2020 00:00,02-03-2020 00:00,NAH4,38283.12,0-15
5703,U001,200820380,SMITH'S associates,07-04-2020 01:40,2020,1930683341,22-03-2020 00:00,06-04-2020 00:00,22-03-2020 00:00,NAA8,56659.55,0-15
5704,U001,200761734,H E BUT corp,01-04-2020 17:38,2020,1930682787,21-03-2020 00:00,05-04-2020 00:00,21-03-2020 00:00,NAA8,107708.79,
5705,U001,200769623,WAL-MAR systems,22-03-2020 08:01,2020,1930577150,28-02-2020 00:00,14-03-2020 00:00,28-02-2020 00:00,NAH4,240.31,0-15
5706,U001,200769623,WAL-MAR corporation,06-05-2020 16:08,2020,1930774958,11-04-2020 00:00,26-04-2020 00:00,11-04-2020 00:00,NAH4,17294.89,0-15
5707,U001,200769623,WAL-MAR co,25-03-2020 05:25,2020,1930577506,28-02-2020 00:00,14-03-2020 00:00,28-02-2020 00:00,NAH4,14990.17,0-15
5708,U001,200726979,BJ'S  in,04-05-2020 08:17,2020,1930801256,19-04-2020 00:00,04-05-2020 00:00,19-04-2020 00:00,NAA8,284.69,0-15
5709,U001,200778870,C foundation,07-04-2020 04:11,2020,1930666059,17-03-2020 00:00,01-04-2020 00:00,17-03-2020 00:00,NAA8,8424.09,0-15
5710,U001,200729942,SA co,04-05-2020 09:22,2020,1930821429,23-04-2020 00:00,08-05-2020 00:00,23-04-2020 00:00,NAA8,5717.56,
5711,U001,200148860,DOLLA co,22-04-2020 12:35,2020,1930779469,12-04-2020 00:00,27-04-2020 00:00,12-04-2020 00:00,NAA8,7723.67,
5712,U001,200769623,WAL-MAR us,01-05-2020 05:44,2020,1930732261,03-04-2020 00:00,18-04-2020 00:00,03-04-2020 00:00,NAH4,23009.03,0-15
5713,U001,200609718,FR corp,10-03-2020 15:49,2020,1930582014,28-02-2020 00:00,09-03-2020 00:00,28-02-2020 00:00,NA10,12312,0-15
5714,U001,200739006,AL in,20-03-2020 08:35,2020,1930624133,10-03-2020 00:00,25-03-2020 00:00,10-03-2020 00:00,NAA8,33426.89,
5715,U001,200760666,KEHE  llc,15-04-2020 13:49,2020,1930703477,01-04-2020 00:00,16-04-2020 00:00,01-04-2020 00:00,NAA8,7768.22,
5716,U001,200759878,SA associates,15-04-2020 04:20,2020,1930725776,01-04-2020 00:00,16-04-2020 00:00,01-04-2020 00:00,NAH4,14537.86,
5717,U001,200230690,DECA llc,04-05-2020 11:26,2020,1930813128,22-04-2020 00:00,09-05-2020 00:00,16-04-2020 00:00,NAM4,2991.84,
5718,U001,200418007,AM associates,07-07-2020 03:57,2020,1930850524,06-05-2020 00:00,10-07-2020 00:00,06-05-2020 00:00,NAGD,3024,
5719,U001,200727272,BROOKS systems,23-04-2020 01:07,2020,1930764650,08-04-2020 00:00,23-04-2020 00:00,08-04-2020 00:00,NAA8,31542.39,0-15
5720,U001,200793568,SUPE trust,05-05-2020 06:33,2020,1930814682,23-04-2020 00:00,08-05-2020 00:00,23-04-2020 00:00,NAA8,5194.04,
5721,U001,200762301,C&S WH co,13-05-2020 12:56,2020,1930837841,29-04-2020 00:00,14-05-2020 00:00,29-04-2020 00:00,NAC6,78227.06,
5722,U001,200066217,STEVE in,13-05-2020 12:16,2020,1930823150,24-04-2020 00:00,09-05-2020 00:00,24-04-2020 00:00,NAA8,11142.27,0-15
5723,U001,200762301,C&S WH us,09-04-2020 05:19,2020,1930708302,26-03-2020 00:00,10-04-2020 00:00,26-03-2020 00:00,NAC6,122645.43,
5724,U001,200726979,BJ'S  co,15-03-2020 16:24,2020,1930584502,29-02-2020 00:00,15-03-2020 00:00,29-02-2020 00:00,NAA8,371.67,0-15
5725,U001,200769623,WAL-MAR associates,14-05-2020 22:39,2020,1930808901,22-04-2020 00:00,07-05-2020 00:00,22-04-2020 00:00,NAH4,2290.51,0-15
5726,U001,200353024,DECA corporation,19-04-2020 14:48,2020,1930758112,07-04-2020 00:00,24-04-2020 00:00,01-04-2020 00:00,NAM4,492.48,
5727,U001,200275115,SHAWS  systems,10-04-2020 16:35,2020,1930692445,25-03-2020 00:00,09-04-2020 00:00,25-03-2020 00:00,NAA8,81126.61,0-15
5728,U001,200792293,UNIFIE corporation,30-03-2020 21:14,2020,1930598639,04-03-2020 00:00,19-03-2020 00:00,04-03-2020 00:00,NAA8,38584.3,0-15
5729,U001,200769623,WAL-MAR trust,30-05-2020 14:33,2020,1930855207,04-05-2020 00:00,19-05-2020 00:00,04-05-2020 00:00,NAH4,30146.29,0-15
5730,U001,200769623,WAL-MAR llc,22-04-2020 00:06,2020,1930717371,30-03-2020 00:00,14-04-2020 00:00,30-03-2020 00:00,NAH4,6813.61,0-15
5731,U001,200794332,COST trust,02-04-2020 23:55,2020,1930669776,20-03-2020 00:00,04-04-2020 00:00,20-03-2020 00:00,NAAX,47386.5,
5732,U001,200726979,BJ'S  co,22-03-2020 13:12,2020,1930630331,07-03-2020 00:00,22-03-2020 00:00,07-03-2020 00:00,NAA8,623.88,0-15
5733,U001,200705742,DOT in,25-03-2020 10:38,2020,1930578686,28-02-2020 00:00,31-03-2020 00:00,28-02-2020 00:00,NA32,54274.55,
5734,U001,200762678,JOR co,06-04-2020 22:04,2020,1930690983,25-03-2020 00:00,09-04-2020 00:00,25-03-2020 00:00,NAA8,59100.39,
5735,CA02,140104225,SAVE-ON- us,17-05-2020 06:10,2020,2960633440,07-05-2020 00:00,18-05-2020 00:00,08-05-2020 00:00,CA10,86855.4677,
5736,U001,200706844,WINC in,30-04-2020 20:20,2020,1930719771,01-04-2020 00:00,16-04-2020 00:00,01-04-2020 00:00,NAA8,2714.67,0-15
5737,U001,200707822,PUBLI llc,30-04-2020 21:25,2020,1930793380,16-04-2020 00:00,01-05-2020 00:00,16-04-2020 00:00,NAA8,93968.58,
5738,U001,200744019,TARG co,17-04-2020 23:47,2020,1930741119,04-04-2020 00:00,19-04-2020 00:00,04-04-2020 00:00,NAA8,11420.14,
5739,U001,200778870,C llc,15-05-2020 13:09,2020,1930832419,28-04-2020 00:00,13-05-2020 00:00,28-04-2020 00:00,NAA8,8905.19,0-15
5740,CA02,140105357,CINNAR systems,23-05-2020 10:00,2020,2960630027,21-04-2020 00:00,09-05-2020 00:00,29-04-2020 00:00,CA10,10728.2,0-15
5741,U001,200769623,WAL-MAR llc,30-03-2020 23:50,2020,1930618938,08-03-2020 00:00,23-03-2020 00:00,08-03-2020 00:00,NAH4,1590.5,0-15
5742,U001,200756072,REINHA in,31-03-2020 22:17,2020,1930659162,17-03-2020 00:00,01-04-2020 00:00,17-03-2020 00:00,NAA8,31112.1,
5743,U001,200725421,BEN  ,29-03-2020 09:23,2020,1930638646,14-03-2020 00:00,29-03-2020 00:00,14-03-2020 00:00,NAA8,23976.22,0-15
5744,U001,200769623,WAL-MAR trust,02-04-2020 07:47,2020,1930623104,10-03-2020 00:00,25-03-2020 00:00,10-03-2020 00:00,NAH4,13214.14,0-15
5745,U001,200974851,RESTA co,20-03-2020 00:29,2020,1930625082,09-03-2020 00:00,24-03-2020 00:00,09-03-2020 00:00,NAA8,2175.99,
5746,U001,200769623,WAL-MAR in,18-05-2020 00:06,2020,1930826259,25-04-2020 00:00,10-05-2020 00:00,25-04-2020 00:00,NAH4,5030.15,0-15
5747,U001,200769623,WAL-MAR us,29-03-2020 04:19,2020,1930581899,01-03-2020 00:00,16-03-2020 00:00,01-03-2020 00:00,NAH4,18530,0-15
5748,U001,200759878,SA associates,30-04-2020 17:14,2020,1930792888,16-04-2020 00:00,01-05-2020 00:00,16-04-2020 00:00,NAH4,79562.2,
5749,U001,200769623,WAL-MAR llc,02-06-2020 07:12,2020,1930886115,11-05-2020 00:00,26-05-2020 00:00,11-05-2020 00:00,NAH4,13079.11,0-15
5750,U001,200769623,WAL-MAR llc,20-03-2020 23:55,2020,1930578683,27-02-2020 00:00,13-03-2020 00:00,27-02-2020 00:00,NAH4,2096.02,0-15
5751,CA02,140104440,SO corp,29-04-2020 23:41,2020,2960627435,08-04-2020 00:00,26-04-2020 00:00,16-04-2020 00:00,CA10,18691.2104,0-15
5752,U001,200769623,WAL-MAR foundation,12-04-2020 09:24,2020,1930683445,21-03-2020 00:00,05-04-2020 00:00,21-03-2020 00:00,NAH4,37957.9,0-15
5753,U001,200696090,UNITE in,23-05-2020 17:14,2020,1930843295,06-05-2020 00:00,21-05-2020 00:00,06-05-2020 00:00,NAA8,3284.3,0-15
5754,U001,200759878,SA corp,16-04-2020 08:35,2020,1930577668,01-03-2020 00:00,15-04-2020 00:00,01-03-2020 00:00,NAWP,37469.52,0-15
5755,U001,200704858,WAKE us,21-04-2020 15:29,2020,1930685562,24-03-2020 00:00,08-04-2020 00:00,24-03-2020 00:00,NAA8,24612.02,0-15
5756,U001,200759878,SA co,29-04-2020 22:09,2020,1930794375,19-04-2020 00:00,04-05-2020 00:00,19-04-2020 00:00,NAH4,13696.5,
5757,U001,200705742,DOT trust,05-04-2020 01:29,2020,1930636623,10-03-2020 00:00,11-04-2020 00:00,10-03-2020 00:00,NA32,28964.99,
5758,U001,200769623,WAL-MAR foundation,30-04-2020 00:33,2020,1930751088,07-04-2020 00:00,22-04-2020 00:00,07-04-2020 00:00,NAH4,1085.08,0-15
5759,U001,200769623,WAL-MAR ,27-05-2020 00:47,2020,1930855071,04-05-2020 00:00,19-05-2020 00:00,04-05-2020 00:00,NAH4,1518.19,0-15
5760,CA02,140104249,SOB co,26-04-2020 00:16,2020,2960624788,02-04-2020 00:00,21-04-2020 00:00,11-04-2020 00:00,CA10,79626.2725,0-15
5761,U001,200434439,BAUGH SU associates,06-04-2020 13:13,2020,1930664978,17-03-2020 00:00,06-04-2020 00:00,17-03-2020 00:00,NAD1,63965.22,0-15
5762,U001,200769623,WAL-MAR llc,20-05-2020 23:55,2020,1930832196,28-04-2020 00:00,13-05-2020 00:00,28-04-2020 00:00,NAH4,943.12,0-15
5763,U001,200769623,WAL-MAR systems,27-03-2020 16:06,2020,1930602798,05-03-2020 00:00,20-03-2020 00:00,05-03-2020 00:00,NAH4,41846.06,0-15
5764,U001,200606231,INTER co,10-04-2020 19:32,2020,1930673135,24-03-2020 00:00,08-04-2020 00:00,24-03-2020 00:00,NAA8,11155.37,0-15
5765,U001,200762301,C&S WH in,30-04-2020 21:48,2020,1930797542,16-04-2020 00:00,01-05-2020 00:00,16-04-2020 00:00,NAC6,39326.54,
5766,CA02,140104429,COSTCO associates,23-05-2020 11:39,2020,2960634111,11-05-2020 00:00,22-05-2020 00:00,12-05-2020 00:00,CA10,31543.6493,0-15
5767,U001,200779906,BOZZU trust,26-04-2020 00:04,2020,1930769236,10-04-2020 00:00,25-04-2020 00:00,10-04-2020 00:00,NAA8,39173.04,0-15
5768,U001,200790107,ROU in,29-03-2020 22:04,2020,1930629929,09-03-2020 00:00,24-03-2020 00:00,09-03-2020 00:00,NAC6,143319.11,0-15
5769,U001,200744019,TARG trust,21-03-2020 20:16,2020,1930624317,10-03-2020 00:00,25-03-2020 00:00,10-03-2020 00:00,NAA8,9499.4,
5770,U001,200735528,ASSOCIA associates,26-03-2020 10:42,2020,1930623712,10-03-2020 00:00,25-03-2020 00:00,10-03-2020 00:00,NAA8,87400.46,0-15
5771,U001,200875006,KROGER associates,09-04-2020 15:39,2020,1930714866,27-03-2020 00:00,11-04-2020 00:00,27-03-2020 00:00,NAA8,122776.04,
5772,U001,200744019,TARG foundation,25-03-2020 13:52,2020,1930637036,10-03-2020 00:00,25-03-2020 00:00,10-03-2020 00:00,NAA8,142818.56,0-15
5773,U001,200726979,BJ'S  trust,20-05-2020 08:12,2020,1930858103,05-05-2020 00:00,20-05-2020 00:00,05-05-2020 00:00,NAA8,61.69,0-15
5774,U001,200729290,KROGER foundation,20-04-2020 22:51,2020,1930748465,05-04-2020 00:00,20-04-2020 00:00,05-04-2020 00:00,NAA8,42363.02,0-15
5775,U001,200759878,SA corp,06-05-2020 04:25,2020,1930804430,22-04-2020 00:00,07-05-2020 00:00,22-04-2020 00:00,NAH4,15005.29,
5776,U001,200744019,TARG ,20-05-2020 21:59,2020,1930653846,16-03-2020 00:00,20-05-2020 00:00,16-03-2020 00:00,NAGD,15949.29,0-15
5777,U001,200793513,KROGER llc,18-04-2020 23:31,2020,1930753150,06-04-2020 00:00,21-04-2020 00:00,06-04-2020 00:00,NAA8,53697.39,
5778,CA02,140104409,LOB in,14-05-2020 10:42,2020,2960631966,01-05-2020 00:00,15-05-2020 00:00,05-05-2020 00:00,CA10,14302.9974,
5779,U001,200778870,C associates,11-04-2020 20:28,2020,1930686765,24-03-2020 00:00,08-04-2020 00:00,24-03-2020 00:00,NAA8,21713.84,0-15
5780,U001,200759878,SA corp,05-04-2020 22:09,2020,1930690029,26-03-2020 00:00,10-04-2020 00:00,26-03-2020 00:00,NAH4,13170.07,
5781,U001,200711029,WEGMAN systems,27-05-2020 12:50,2020,1930834313,28-04-2020 00:00,13-05-2020 00:00,28-04-2020 00:00,NAA8,50207.64,0-15
5782,U001,200029010,KROG associates,07-04-2020 21:36,2020,1930689747,24-03-2020 00:00,08-04-2020 00:00,24-03-2020 00:00,NAA8,196838.6,
5783,CA02,140104440,SO trust,02-04-2020 04:10,2020,2960621106,13-03-2020 00:00,03-04-2020 00:00,24-03-2020 00:00,CA10,3233.9203,
5784,U001,200760666,KEHE  foundation,13-03-2020 00:55,2020,1930571056,27-02-2020 00:00,13-03-2020 00:00,27-02-2020 00:00,NAA8,19024.19,0-15
5785,U001,200780383,MEIJ co,30-03-2020 20:46,2020,1930664680,17-03-2020 00:00,01-04-2020 00:00,17-03-2020 00:00,NAA8,68779.31,
5786,U001,200726979,BJ'S  trust,28-04-2020 09:47,2020,1930779142,12-04-2020 00:00,27-04-2020 00:00,12-04-2020 00:00,NAA8,600.26,0-15
5787,U001,200761734,H E BUT us,18-04-2020 08:46,2020,1930755153,06-04-2020 00:00,21-04-2020 00:00,06-04-2020 00:00,NAA8,47081.84,
5788,U001,200726979,BJ'S  corp,24-04-2020 09:58,2020,1930772940,09-04-2020 00:00,24-04-2020 00:00,09-04-2020 00:00,NAA8,505.55,0-15
5789,U001,100031704,DELHAIZE co,15-05-2020 19:16,2020,1930842890,30-04-2020 00:00,15-05-2020 00:00,30-04-2020 00:00,NAA8,31796.96,0-15
5790,CA02,140104409,LOB systems,12-04-2020 21:31,2020,2960624782,02-04-2020 00:00,12-04-2020 00:00,02-04-2020 00:00,CA10,150400.1842,0-15
5791,U001,200418007,AM llc,20-03-2020 13:39,2020,1930622192,09-03-2020 00:00,24-03-2020 00:00,09-03-2020 00:00,NAA8,786.12,
5792,U001,200353024,DECA associates,22-03-2020 20:58,2020,1930802549,20-04-2020 00:00,26-03-2020 00:00,16-03-2020 00:00,NAM2,14897.59,
5793,U001,200726979,BJ'S  foundation,27-03-2020 17:44,2020,1930625352,11-03-2020 00:00,26-03-2020 00:00,11-03-2020 00:00,NAA8,12073.07,0-15
5794,U001,200769623,WAL-MAR us,31-05-2020 06:04,2020,1930862294,07-05-2020 00:00,22-05-2020 00:00,07-05-2020 00:00,NAH4,49498.47,0-15
5795,U001,200759082,INGL associates,17-03-2020 12:26,2020,1930592593,02-03-2020 00:00,17-03-2020 00:00,02-03-2020 00:00,NAA8,53920.7,0-15
5796,U001,100052024,CPG us,06-05-2020 03:15,2020,1930664917,17-03-2020 00:00,21-05-2020 00:00,17-03-2020 00:00,NAGD,34932.73,
5797,CA02,140104429,COSTCO foundation,04-05-2020 04:00,2020,2960629667,21-04-2020 00:00,01-05-2020 00:00,21-04-2020 00:00,CA10,32438.3164,0-15
5798,U001,200793513,KROGER llc,06-04-2020 20:51,2020,1930715195,28-03-2020 00:00,12-04-2020 00:00,28-03-2020 00:00,NAA8,1198.79,
5799,U001,200148860,DOLLA in,03-05-2020 01:40,2020,1930803792,21-04-2020 00:00,06-05-2020 00:00,21-04-2020 00:00,NAA8,79098.81,
5800,U001,200750051,ALBER foundation,02-05-2020 16:41,2020,1930825810,25-04-2020 00:00,10-05-2020 00:00,25-04-2020 00:00,NAA8,2224.8,
5801,U001,CCCA02,KRAFT  associates,08-05-2020 14:53,2020,1930691358,26-03-2020 00:00,30-04-2020 00:00,26-03-2020 00:00,NAG2,16771.23,0-15
5802,U001,200704045,RA trust,28-03-2020 06:32,2020,1930651687,13-03-2020 00:00,28-03-2020 00:00,13-03-2020 00:00,NAA8,63592.18,0-15
5803,U001,200407025,ALBERT us,31-03-2020 11:19,2020,1930650618,19-03-2020 00:00,03-04-2020 00:00,19-03-2020 00:00,NAA8,12746.45,
5804,U001,200761734,H E BUT trust,03-05-2020 10:27,2020,1930599339,04-03-2020 00:00,08-05-2020 00:00,04-03-2020 00:00,NAGD,15319.04,
5805,CA02,140104249,SOB co,03-05-2020 06:20,2020,2960626664,09-04-2020 00:00,30-04-2020 00:00,20-04-2020 00:00,CA10,66662.8702,0-15
5806,U001,200769623,WAL-MAR us,04-06-2020 05:05,2020,1930880695,11-05-2020 00:00,26-05-2020 00:00,11-05-2020 00:00,NAH4,1355.58,0-15
5807,U001,200732421,MARTI co,02-05-2020 15:33,2020,1930797177,17-04-2020 00:00,02-05-2020 00:00,17-04-2020 00:00,NAA8,80021.67,0-15
5808,U001,200769623,WAL-MAR co,03-04-2020 22:39,2020,1930637608,12-03-2020 00:00,27-03-2020 00:00,12-03-2020 00:00,NAH4,2372.78,0-15
5809,U001,200748108,KROGER foundation,28-04-2020 10:36,2020,1930768026,15-04-2020 00:00,30-04-2020 00:00,15-04-2020 00:00,NAA8,13702.76,
5810,U001,200764795,SYSCO  llc,29-03-2020 03:28,2020,1930652952,17-03-2020 00:00,01-04-2020 00:00,17-03-2020 00:00,NAA8,1131.56,
5811,U001,200705742,DOT trust,13-04-2020 12:42,2020,1930667131,18-03-2020 00:00,19-04-2020 00:00,18-03-2020 00:00,NA32,37977.88,
5812,U001,200769623,WAL-MAR trust,04-06-2020 07:21,2020,1930885037,12-05-2020 00:00,27-05-2020 00:00,12-05-2020 00:00,NAH4,1050.34,0-15
5813,U001,200769623,WAL-MAR systems,10-04-2020 08:42,2020,1930666519,18-03-2020 00:00,02-04-2020 00:00,18-03-2020 00:00,NAH4,661.11,0-15
5814,U001,200769623,WAL-MAR systems,26-05-2020 15:31,2020,1930855003,04-05-2020 00:00,19-05-2020 00:00,04-05-2020 00:00,NAH4,52512.67,0-15
5815,U001,200769623,WAL-MAR systems,23-04-2020 07:48,2020,1930720022,31-03-2020 00:00,15-04-2020 00:00,31-03-2020 00:00,NAH4,7239.15,0-15
5816,U001,200795490,HY -  in,19-03-2020 18:02,2020,1930611688,06-03-2020 00:00,21-03-2020 00:00,06-03-2020 00:00,NAA8,24039.23,
5817,U001,200762301,C&S WH associates,10-05-2020 13:09,2020,1930826783,26-04-2020 00:00,11-05-2020 00:00,26-04-2020 00:00,NAC6,50128.4,
5818,CA02,140104423,METRO  ,10-04-2020 14:12,2020,2960625333,30-03-2020 00:00,11-04-2020 00:00,01-04-2020 00:00,CA10,194417.578,
5819,U001,200769623,WAL-MAR trust,23-04-2020 08:29,2020,1930723899,31-03-2020 00:00,15-04-2020 00:00,31-03-2020 00:00,NAH4,91.93,0-15
5820,U001,200706844,WINC llc,17-04-2020 20:25,2020,1930660853,19-03-2020 00:00,03-04-2020 00:00,19-03-2020 00:00,NAA8,3240.59,0-15
5821,U001,200750051,ALBER in,13-03-2020 08:53,2020,1930597827,03-03-2020 00:00,18-03-2020 00:00,03-03-2020 00:00,NAA8,75387.97,
5822,U001,200790107,ROU co,24-05-2020 13:28,2020,1930855813,04-05-2020 00:00,19-05-2020 00:00,04-05-2020 00:00,NAC6,48967.87,0-15
5823,CA02,140104423,METRO  systems,07-03-2020 14:54,2020,2960617049,27-02-2020 00:00,08-03-2020 00:00,27-02-2020 00:00,CA10,58536.8591,
5824,CA02,100030194,AMAZO associates,19-05-2020 10:03,2020,2960629432,20-04-2020 00:00,09-05-2020 00:00,29-04-2020 00:00,CA10,102076.7295,0-15
5825,U001,200769623,WAL-MAR us,13-05-2020 06:44,2020,1930797960,19-04-2020 00:00,04-05-2020 00:00,19-04-2020 00:00,NAH4,43530.89,0-15
5826,U001,200759878,SA associates,15-03-2020 22:04,2020,1930586103,05-03-2020 00:00,20-03-2020 00:00,05-03-2020 00:00,NAH4,13832.5,
5827,U001,200769623,WAL-MAR corp,20-04-2020 10:10,2020,1930699830,25-03-2020 00:00,09-04-2020 00:00,25-03-2020 00:00,NAH4,30485.49,0-15
5828,U001,200148860,DOLLA co,16-04-2020 18:24,2020,1930751858,07-04-2020 00:00,22-04-2020 00:00,07-04-2020 00:00,NAA8,72105.76,
5829,U001,200707822,PUBLI llc,20-03-2020 10:16,2020,1930612200,06-03-2020 00:00,21-03-2020 00:00,06-03-2020 00:00,NAA8,23135.43,
5830,U001,200769623,WAL-MAR foundation,15-04-2020 00:49,2020,1930685389,23-03-2020 00:00,07-04-2020 00:00,23-03-2020 00:00,NAH4,5480.48,0-15
5831,U001,200212683,RUIZ F corporation,25-03-2020 09:11,2020,1930573570,28-02-2020 00:00,14-03-2020 00:00,28-02-2020 00:00,NAA8,41754.24,0-15
5832,U001,200769623,WAL-MAR systems,16-05-2020 15:37,2020,1930822880,24-04-2020 00:00,09-05-2020 00:00,24-04-2020 00:00,NAH4,45296.08,0-15
5833,U001,200739534,OK corp,01-05-2020 08:35,2020,1930795206,16-04-2020 00:00,01-05-2020 00:00,16-04-2020 00:00,NAA8,36885.18,0-15
5834,U001,200735528,ASSOCIA foundation,06-04-2020 20:07,2020,1930685107,23-03-2020 00:00,07-04-2020 00:00,23-03-2020 00:00,NAA8,73358.61,
5835,U001,200769623,WAL-MAR llc,23-04-2020 06:21,2020,1930704939,28-03-2020 00:00,12-04-2020 00:00,28-03-2020 00:00,NAH4,15120.01,0-15
5836,U001,200769623,WAL-MAR ,24-05-2020 07:18,2020,1930832041,28-04-2020 00:00,13-05-2020 00:00,28-04-2020 00:00,NAH4,14243.89,0-15
5837,U001,200769623,WAL-MAR systems,19-05-2020 07:26,2020,1930829421,26-04-2020 00:00,11-05-2020 00:00,26-04-2020 00:00,NAH4,2169.37,0-15
5838,U001,200726979,BJ'S  foundation,04-04-2020 08:17,2020,1930675014,20-03-2020 00:00,04-04-2020 00:00,20-03-2020 00:00,NAA8,518.84,0-15
5839,U001,200744019,TARG co,03-05-2020 06:08,2020,1930789967,16-04-2020 00:00,01-05-2020 00:00,16-04-2020 00:00,NAA8,19576.63,0-15
5840,U002,200816950,COLOM corporation,10-04-2020 21:29,2020,1990572400,08-03-2020 00:00,07-04-2020 00:00,08-03-2020 00:00,NA38,69710.41,0-15
5841,U001,200719300,SYSTEMS corporation,29-04-2020 00:24,2020,1930739736,13-04-2020 00:00,28-04-2020 00:00,13-04-2020 00:00,NAA8,29791.44,0-15
5842,U001,200792734,MDV/ systems,10-05-2020 04:42,2020,1930829798,27-04-2020 00:00,12-05-2020 00:00,27-04-2020 00:00,NAA8,58844.74,
5843,U001,200759878,SA in,29-03-2020 10:48,2020,1930645744,14-03-2020 00:00,29-03-2020 00:00,14-03-2020 00:00,NAH4,22861.33,0-15
5844,U001,200769623,WAL-MAR foundation,19-05-2020 07:04,2020,1930815782,23-04-2020 00:00,08-05-2020 00:00,23-04-2020 00:00,NAH4,18825.05,0-15
5845,U001,200743129,BROOKS ,16-03-2020 07:16,2020,1930587406,02-03-2020 00:00,17-03-2020 00:00,02-03-2020 00:00,NAA8,49237.98,
5846,U005,100025658,PEA us,12-04-2020 16:06,2020,1930654506,16-03-2020 00:00,15-04-2020 00:00,16-03-2020 00:00,NAD5,10323.24,
5847,U001,200769623,WAL-MAR co,28-04-2020 05:20,2020,1930738390,02-04-2020 00:00,17-04-2020 00:00,02-04-2020 00:00,NAH4,14906.55,0-15
5848,U001,200744019,TARG systems,16-05-2020 07:59,2020,1930651401,14-03-2020 00:00,18-05-2020 00:00,14-03-2020 00:00,NAGD,10311,
5849,U001,200761734,H E BUT corp,21-04-2020 07:08,2020,1930773583,10-04-2020 00:00,25-04-2020 00:00,10-04-2020 00:00,NAA8,26542.64,
5850,U001,200739006,AL co,10-03-2020 09:46,2020,1930582762,29-02-2020 00:00,15-03-2020 00:00,29-02-2020 00:00,NAA8,21300,
5851,U001,200984794,GREA llc,04-04-2020 18:01,2020,1930703342,25-03-2020 00:00,09-04-2020 00:00,25-03-2020 00:00,NAA8,8873.08,
